bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
79,NueGo,Electric A/C Seater (2+2),19:00,05h 35m,00:35,3.9,270,10
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05h 15m,00:15,4.4,475,13
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 20m,02:20,4.3,540,26
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.6,475,6
79,TRAVELLING INDIA,Volvo A/C Semi Sleeper (2+2),19:00,05h 40m,00:40,3.5,499,29
79,FlixBus,Volvo A/C Seater (2+2),19:00,06h 45m,01:45,4.0,467.86,27
79,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,04h 50m,03:50,4.2,450,10
79,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,4.8,585,4
79,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,4.2,540,17
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.4,454,22
79,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,05h 15m,03:15,4.4,540,28
79,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,04h 45m,00:40,4.0,404,14
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 10m,00:40,4.5,475,9
79,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,3.5,499,9
79,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,04h 55m,02:35,4.0,459,9
79,RS YADAV SMART BUS,Volvo 9600 A/C Semi Sleeper (2+2),19:40,04h 59m,00:39,4.4,474,32
79,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,4.0,579.46,8
79,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04h 10m,02:50,4.0,599,24
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,4.2,475,22
79,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04h 30m,00:30,5.0,570,33
79,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:00,05h 30m,04:30,4.4,470,23
79,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,4.4,449,17
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,499,5
79,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.6,499,26
79,Malana Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,522,16
79,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,05h 35m,01:35,3.2,600,2
79,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 15m,01:15,4.7,618,2
79,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,04h 45m,01:45,4.7,585,7
79,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,05h 50m,04:35,4.8,454,30
79,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:15,05h 30m,01:45,4.5,474,1
79,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:15,04h 24m,00:39,3.9,474,16
79,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:00,03h 21m,22:21,3.2,440,25
79,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 25m,23:55,3.5,459,26
79,FlixBus,Volvo A/C Seater (2+2),20:15,05h 45m,02:00,4.0,454.46,13
79,City Land Travels,A/C Seater/Sleeper (2+1),20:30,05h 20m,01:50,3.5,540,24
79,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,04h 20m,03:00,3.5,360,29
79,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 05m,06:00,3.0,424,32
79,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04h 15m,04:10,3.6,439,40
79,Lucky Bus Service,Volvo A/C Sleeper (2+2),19:30,06h 15m,01:45,3.8,1079,33
79,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 40m,01:00,3.7,404,23
79,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 45m,02:30,5.0,585,13
79,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:25,04h 24m,00:49,4.5,475,32
79,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 45m,04:20,4.7,592,4
79,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,4.3,618,12
79,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 10m,06:05,4.3,424,29
79,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,05h 45m,02:15,3.2,440,14
79,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,5.0,585,7
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,4.3,499,22
79,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,3.0,450,34
79,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:45,05h 30m,23:15,2.2,450,8
79,Big Bus,A/C Seater / Sleeper (2+2),18:15,04h 45m,23:00,2.7,534,26
79,Big Bus,A/C Seater / Sleeper (2+2),21:15,05h 30m,02:45,2.7,438,33
79,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,2.8,439,39
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 30m,02:30,4.4,569,13
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04h 55m,01:55,4.7,499,15
79,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06h 25m,03:25,4.7,629,9
79,Zingbus Plus,A/C Sleeper (2+1),21:35,05h 25m,03:00,4.7,808,6
79,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 30m,02:30,3.2,513,18
79,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,06h 55m,04:15,4.5,618,5
79,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04h 30m,04:25,3.9,439,41
79,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,04h 40m,02:00,4.5,618,9
79,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 30m,03:00,3.9,468,16
79,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,07h 05m,04:25,4.8,618,5
79,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:20,05h 40m,03:00,4.9,509,15
79,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,05h 20m,02:40,4.8,484,14
79,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 20m,06:15,3.6,424,37
79,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,05h 35m,03:05,3.0,570,8
79,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,05h 00m,02:30,4.4,522,10
79,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),21:40,05h 40m,03:20,3.1,550,34
79,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,04h 30m,02:15,5.0,569,15
79,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 30m,01:00,3.0,495,37
79,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,06h 45m,01:00,2.8,674,1
79,Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,05h 10m,03:00,4.5,534,9
79,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),21:50,05h 40m,03:30,4.6,509,17
79,Shub Yatra Holidays,A/C Sleeper (2+2),22:00,05h 30m,03:30,2.9,809,21
79,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,04h 55m,01:10,4.2,539,19
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 20m,03:20,4.7,569,8
79,Travel Point,A/C Seater / Sleeper (2+2),22:00,05h 45m,03:45,3.0,665.71,32
79,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06h 50m,04:50,4.4,439,16
79,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05h 15m,03:15,3.7,285,29
79,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,05h 00m,00:30,3.8,788,35
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,05h 10m,03:10,4.6,664,9
79,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:45,05h 25m,04:10,3.6,599,27
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,4.2,499,18
79,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05h 30m,03:30,4.3,570,41
79,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,06h 00m,02:30,2.5,495,31
79,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04h 00m,02:15,4.1,600,6
79,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:15,04h 29m,02:44,4.1,550,21
79,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:25,04h 24m,02:49,3.9,472,29
79,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 40m,03:10,4.1,550,18
79,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:20,05h 00m,03:20,4.8,498,23
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,05h 15m,03:45,4.8,664,10
79,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 00m,02:30,4.1,599,5
79,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 15m,02:45,4.5,468,16
79,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,04h 40m,01:40,3.8,787,25
79,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,04h 40m,01:25,3.8,787,28
79,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:45,05h 30m,04:15,4.2,509,17
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,04h 55m,03:55,4.5,665,9
79,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,05h 15m,04:05,3.6,599,15
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,4.5,569,2
79,NueGo,A/C Seater (2+2),23:00,05h 35m,04:35,4.1,330,29
79,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:10,05h 00m,04:10,3.0,499,39
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:15,05h 20m,04:35,4.8,540,33
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,05h 15m,04:40,4.2,499,13
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04h 50m,04:15,4.1,399,13
79,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,04h 30m,23:45,3.0,584,12
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,05h 10m,04:40,4.5,665,8
79,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 05m,04:35,4.8,499,34
79,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 00m,04:30,4.7,399,32
79,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,05h 19m,04:59,4.7,560,8
79,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05h 45m,00:45,3.0,495,35
79,Here Bus,AC Seater (2+2),22:25,04h 45m,03:10,3.9,2314,45
79,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),19:15,05h 30m,00:45,2.4,579,15
79,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06h 00m,01:30,2.2,599,16
79,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,04h 29m,23:59,2.7,499,33
79,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:30,05h 15m,00:45,2.7,599,29
79,Lucky Bus Service,Volvo A/C Sleeper (2+2),18:30,06h 30m,01:00,3.8,1079,32
79,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05h 20m,01:20,2.8,500,15
79,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,05h 15m,00:30,3.8,788,31
79,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,2.9,550,9
79,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,2.2,499,29
79,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,05h 10m,02:05,2.7,570,8
79,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,05h 00m,03:00,3.5,1399,49
79,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:30,06h 00m,03:30,2.6,599,10
79,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05h 30m,04:00,0.0,666,37
79,NueGo,Electric A/C Seater (2+2),23:40,05h 25m,05:05,2.3,333,18
79,Holiday Appeal Private Limited,Bharat Benz A/C Semi Sleeper (2+2),18:00,04h 45m,22:45,4.2,699,32
79,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,05h 35m,00:05,3.9,1055,2
79,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,4.2,699,29
79,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,05h 50m,01:10,4.1,999,11
79,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:30,05h 50m,01:20,4.4,1049,4
79,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,4.5,760,9
79,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,3.0,679,37
79,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:00,06h 50m,02:50,4.4,1284,29
79,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),20:00,03h 59m,23:59,4.2,699,40
79,Zingbus Plus,A/C Sleeper (2+1),20:00,07h 00m,03:00,4.4,1440,26
79,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),20:00,06h 35m,02:35,4.4,1191,40
79,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05h 45m,02:15,4.3,689,9
79,Here Bus,Volvo AC Seater (2+2),22:55,05h 10m,04:05,3.9,884,45
79,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,4.6,3300,47
79,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,08h 30m,05:30,4.6,3300,47
79,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:45,05h 00m,00:45,3.8,1006,6
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,05h 00m,02:00,4.5,712,8
79,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,04h 30m,01:45,4.3,1810,49
79,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:25,07h 10m,04:35,4.4,1186,35
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:25,07h 10m,04:35,4.4,1310,32
79,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,05h 00m,02:30,4.7,845,3
79,Apex Bus Travels,A/C Seater / Sleeper (2+2),22:45,04h 30m,03:15,1.5,899,44
79,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04h 30m,02:15,4.5,712,8
79,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:00,06h 05m,04:05,4.5,950,5
79,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),19:30,05h 30m,01:00,2.8,1529,49
79,TRAVELLING INDIA,Volvo A/C Semi Sleeper (2+2),22:00,05h 40m,03:40,3.5,2089,29
79,KVS Holidays,A/C Sleeper (2+2),21:00,05h 30m,02:30,3.2,899,36
79,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 15m,06:15,4.6,3850,36
79,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 30m,06:30,4.6,3850,36
79,Metahills holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04h 21m,00:51,3.2,989,31
79,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 40m,03:40,4.4,812,5
79,Indo Canadian Transport Company,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.6,3000,42
79,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 30m,05:00,4.3,1900,53
79,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),20:30,04h 15m,00:45,3.0,3599,49
79,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,4.6,3300,51
79,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 30m,08:00,4.6,3300,51
79,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,09h 15m,08:45,4.6,2500,44
79,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.6,2500,44
79,Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00,06h 00m,03:00,3.0,1215,36
79,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.6,2500,44
79,RK Holiday,A/C Seater / Sleeper (2+2),23:30,05h 00m,04:30,3.1,999,37
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,05h 30m,05:10,4.6,1142,6
79,FlixBus,Bharat Benz A/C Sleeper (2+1),17:45,05h 20m,23:05,2.0,1167.86,4
79,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,07h 05m,01:50,2.4,869,32
79,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),19:20,05h 00m,00:20,2.9,1699,32
79,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 15m,00:45,2.8,749,32
79,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 45m,01:15,2.8,749,32
79,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,06h 20m,02:00,2.6,1206,6
79,VIP LUXURY TRIPS,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,03h 40m,23:40,1.7,1699,40
79,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),20:00,05h 45m,01:45,2.8,1349,41
79,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 40m,02:10,2.8,998,25
79,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,06h 30m,03:00,2.8,998,25
79,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,2.9,1699,20
79,Perfect Holiday,A/C Sleeper (2+2),20:30,05h 50m,02:20,2.5,799,48
79,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,05h 50m,02:50,0.0,856.19,25
79,VIP LUXURY TRIPS,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,02h 43m,23:58,1.7,1999,53
79,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,06h 35m,04:05,2.4,869,21
79,Perfect Holiday,A/C Seater / Sleeper (2+2),21:50,06h 10m,04:00,2.5,799,42
79,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),22:00,04h 29m,02:29,2.7,699,33
79,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,06h 10m,05:45,1.9,739,33
80,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,07h 00m,03:00,4.7,482,29
80,HRTC - 1103,A/C Executive (2+3),20:40,06h 20m,03:00,4.1,511,20
80,HRTC - 1116,A/C Executive (2+3),21:35,06h 30m,04:05,3.2,545,34
80,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,01:15,4.5,499,5
80,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,06h 40m,01:20,4.6,570,6
80,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,06h 15m,01:00,4.6,500,6
80,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06h 40m,01:45,4.8,621,4
80,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06h 00m,01:15,4.7,618,15
80,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06h 30m,01:50,4.7,449,5
80,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,05h 30m,01:00,4.2,674,5
80,Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:45,06h 20m,02:05,5.0,585,5
80,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,05h 55m,01:30,4.9,600,6
80,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:55,06h 40m,02:35,3.8,656,33
80,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,07h 05m,03:10,5.0,665,12
80,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:25,06h 40m,03:05,3.8,656,35
80,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,06h 00m,02:50,4.2,522,11
80,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,05h 20m,02:30,4.7,629,19
80,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,06h 15m,02:45,3.0,1549,38
81,Chandigarh Transport Undertaking (CTU) - 165698,HVAC Seater (2+3),20:00,05h 35m,01:35,3.7,414.3,46
81,Chandigarh Transport Undertaking (CTU) - 165721,HVAC Seater (2+3),21:30,05h 35m,03:05,4.0,414.3,47
81,Chandigarh Transport Undertaking (CTU) - 165725,HVAC Seater (2+3),23:00,05h 35m,04:35,3.1,414.3,47
81,Chandigarh Transport Undertaking (CTU) - 165727,HVAC Seater (2+3),23:30,05h 35m,05:05,3.0,414.3,47
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,05h 30m,23:30,4.7,475,18
81,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,06h 15m,00:15,3.0,495,9
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00,05h 30m,23:30,4.7,664,6
81,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:20,05h 35m,23:55,3.5,508,5
81,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,05h 15m,23:45,4.6,499,25
81,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,4.5,579,6
81,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,05h 10m,00:55,4.7,470,6
81,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.6,428,21
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:15,05h 25m,03:40,4.5,540,30
81,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,05h 20m,23:50,4.1,499,9
81,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 10m,03:45,4.6,592,2
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,3.6,513,35
81,FlixBus,AC Seater (2+2),18:35,06h 15m,00:50,4.0,427.68,5
81,RK Holiday,A/C Seater / Sleeper (2+2),18:40,04h 40m,23:20,3.1,595,26
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,4.5,466,14
81,FlixBus,Volvo A/C Seater (2+2),18:45,05h 55m,00:40,4.7,454.46,11
81,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,04h 24m,23:09,3.9,472,12
81,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,05h 05m,02:50,4.8,540,20
81,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,4.4,475,15
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05h 15m,00:15,4.4,475,13
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 25m,03:25,4.8,540,12
81,FlixBus,Volvo A/C Seater (2+2),19:00,06h 45m,01:45,4.0,467.86,27
81,NueGo,Electric A/C Seater (2+2),19:00,05h 35m,00:35,3.9,270,10
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 20m,02:20,4.3,540,26
81,TRAVELLING INDIA,Volvo A/C Semi Sleeper (2+2),19:00,05h 40m,00:40,3.5,499,29
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.6,475,6
81,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,04h 50m,03:50,4.2,450,10
81,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,4.8,585,4
81,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,4.2,540,17
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.4,454,22
81,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,05h 15m,03:15,4.4,540,28
81,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,04h 45m,00:40,4.0,404,14
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 10m,00:40,4.5,475,9
81,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,04h 55m,02:35,4.0,459,9
81,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,3.5,499,9
81,RS YADAV SMART BUS,Volvo 9600 A/C Semi Sleeper (2+2),19:40,04h 59m,00:39,4.4,474,32
81,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,4.0,579.46,8
81,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04h 10m,02:50,4.0,599,24
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,4.2,475,22
81,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:00,05h 30m,04:30,4.4,470,23
81,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,05h 35m,01:35,3.2,600,2
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,499,5
