s_type,departinbus_no,bus_name,bug_time,duration,reaching_time,star_rating,price,seat_availability
45,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,2.3,379,18
45,Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,02h 25m,21:55,2.0,720,37
45,Supreme Zamindara Travels,NON AC Seater / Sleeper 2+1,21:15,02h 00m,23:15,1.7,1100,30
46,RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,06h 30m,04:00,4.2,570,9
46,RSRTC - 195691,Semi Deluxe Non AC Seater 2+2,22:01,06h 14m,04:15,4.3,411,7
46,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.7,397,52
46,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,06h 45m,06:30,2.2,719,11
48,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.0,350,13
48,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,04h 20m,22:30,2.8,450,27
48,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,04h 45m,03:00,2.9,300,22
48,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 45m,22:15,4.7,699,38
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 40m,22:10,3.1,550,5
48,Devraj Travels,A/C Seater / Sleeper (2+1),18:15,04h 50m,23:05,4.5,799,1
48,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),19:00,04h 50m,23:50,3.8,699,38
48,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:30,04h 50m,23:20,3.6,750,1
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04h 25m,23:55,4.7,550,38
48,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03h 40m,23:55,5.0,799,5
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,05h 00m,23:10,2.0,549,37
48,Amit Travels,Bharat Benz A/C Sleeper (2+1),23:00,05h 00m,04:00,1.5,699,8
49,RSRTC - 195350,Express Non AC Seater 2+3,18:40,05h 20m,00:00,3.6,369,38
49,RSRTC - 178227,Express Non AC Seater 2+3,19:50,07h 10m,03:00,3.6,369,42
49,RSRTC - 177697,Express Non AC Seater 2+3,20:50,08h 00m,04:50,3.6,369,41
49,RSRTC - 190202,Express Non AC Seater 2+3,21:50,07h 10m,05:00,3.5,369,42
49,RSRTC - 195689,Semi Deluxe Non AC Seater 2+2,22:01,06h 29m,04:30,3.6,411,15
49,RSRTC - 197499,Deluxe AC Seater 2+2,23:00,05h 30m,04:30,3.6,590,14
49,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07h 41m,07:25,3.3,397,51
49,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 25m,04:55,4.2,400,26
49,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,4.0,400,2
49,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 00m,04:00,3.0,699,10
49,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,05h 45m,04:15,3.5,720,12
49,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,3.1,799,29
49,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,05h 45m,03:00,3.0,810,7
50,RSRTC - 157466,Express Non AC Seater 2+3,18:40,03h 05m,21:45,3.5,120,22
50,RSRTC - 193879,Express Non AC Seater 2+3,18:45,02h 45m,21:30,3.5,120,42
50,RSRTC - 196005,Express Non AC Seater 2+3,18:55,02h 00m,20:55,3.5,120,42
50,RSRTC - 191024,NON AC Seater / Sleeper 2+1,19:05,02h 20m,21:25,3.5,184,37
50,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,19:30,01h 30m,21:00,2.7,239,4
50,RSRTC - 169915,Express Non AC Seater 2+3,19:35,01h 55m,21:30,3.5,120,42
50,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,3.5,239,24
50,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,3.5,120,42
50,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,3.5,239,37
50,RSRTC - 190951,Express Non AC Seater 2+3,23:25,02h 05m,01:30,3.5,120,42
50,Rinku Travels,A/C Seater / Sleeper (2+1),17:30,03h 30m,21:00,3.6,315,41
50,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,3.6,249,26
50,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,3.9,200,22
50,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.9,250,36
50,Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),17:45,03h 30m,21:15,3.5,550,34
50,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),18:44,01h 45m,20:29,3.7,1047.62,34
50,Shri Krishna travels (NBT),AC Sleeper (2+1),18:59,01h 45m,20:44,3.7,1523.81,37
50,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),19:00,03h 00m,22:00,3.7,1199,13
50,Jain travels regd,NON AC Seater / Sleeper 2+1,19:25,02h 00m,21:25,3.9,1000,11
50,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),19:30,02h 00m,21:30,3.3,1100,40
50,Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:30,03h 00m,22:30,3.4,700,35
50,Dev Darbar Travel Agency,A/C Sleeper (2+1),19:45,02h 45m,22:30,3.0,1259,13
50,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,3.8,1100,40
50,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),19:48,01h 45m,21:33,3.7,1047.62,38
50,Rathi Travels Agency,NON A/C Sleeper (2+1),19:49,02h 00m,21:49,3.1,825,28
50,Mahadev Travels JOD,Bharat Benz A/C Sleeper (2+1),20:00,01h 45m,21:45,4.3,4000,40
50,Ashok tour and travels,NON A/C Sleeper (2+1),20:15,03h 15m,23:30,3.7,600,12
50,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:40,02h 20m,23:00,3.5,600,38
50,Dev Darbar Travel Agency,A/C Sleeper (2+1),20:05,02h 55m,23:00,3.0,2610,30
50,Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,02h 10m,23:55,3.3,849,26
50,MASTER TRAVELS (RANIWAL),A/C Seater / Sleeper (2+2),21:59,01h 56m,23:55,3.2,664,11
50,Naveen Tour and Travels,A/C Sleeper (2+1),22:25,01h 25m,23:50,3.3,999,5
50,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,3.4,550,38
50,bhaiya travels,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,3.3,1000,16
50,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:45,02h 15m,02:00,3.3,800,28
50,Nandu Travels,NON A/C Sleeper (2+1),23:49,02h 14m,02:03,3.6,1200,35
50,V k jain travels,A/C Seater / Sleeper (2+1),23:50,02h 30m,02:20,3.0,800,36
50,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:58,01h 42m,01:40,3.1,1400,19
50,Ashok tour and travels,NON A/C Sleeper (2+1),23:59,01h 36m,01:35,3.7,600,17
50,Dashmesh Travels,A/C Seater / Sleeper (2+1),00:00,01h 15m,01:15,3.6,600,28
50,NS Travels,A/C Sleeper (2+1),00:09,01h 21m,01:30,3.3,1200,3
50,Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:00,01h 00m,19:00,2.0,3700,25
50,Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:30,02h 15m,20:45,2.0,4200,34
50,Shri Krishna Travels,NON A/C Sleeper (2+1),17:30,02h 00m,19:30,2.2,1170,36
50,Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:45,03h 00m,21:45,2.0,700,27
50,IBS Tour and Travels,NON A/C Sleeper (2+1),21:00,02h 55m,23:55,2.5,674,21
50,Mahadev Travels,A/C Seater / Sleeper (2+1),19:45,02h 30m,22:15,2.1,5000,38
50,New Kothari Travels,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,2.1,1500,20
50,Rathi Travels Business Class,NON A/C Sleeper (2+2),20:05,02h 50m,22:55,2.9,972,29
50,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),20:16,03h 00m,23:16,2.9,900,12
50,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:16,03h 00m,23:16,2.9,400,20
50,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),20:45,02h 10m,22:55,2.2,1100,38
50,Deepak Travels,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,1.7,880,12
50,Deepak Travels,NON A/C Sleeper (2+1),20:45,03h 30m,00:15,1.7,1150,30
50,Deepak Travels,AC Sleeper (2+1),21:00,02h 40m,23:40,1.7,1050,12
50,Amit Travels,Bharat Benz A/C Sleeper (2+1),21:15,01h 45m,23:00,1.7,699,23
50,Deepak Travels,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,1.7,1400,27
50,Om Travels,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,2.6,925,36
50,Deepak Travels,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,1.7,1650,34
50,Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,2.9,699,13
50,Jai Ambey Travels,A/C Seater / Sleeper (2+2),22:00,02h 00m,00:00,2.9,550,54
50,RR Travels,A/C Seater / Sleeper (2+1),22:35,02h 20m,00:55,2.1,500,41
50,Kamal travels,A/C Sleeper (2+1),22:40,01h 55m,00:35,2.2,999,6
50,Om Travels,NON AC Seater / Sleeper 2+1,23:00,01h 50m,00:50,2.7,600,32
50,Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,1.7,499,11
50,Thar Bus Service,Bharat Benz A/C Sleeper (2+1),23:30,01h 40m,01:10,,899,22
50,Ravina Travels (Regd),A/C Sleeper (2+1),23:45,01h 45m,01:30,2.8,799,8
50,Om shree ji travles,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,2.9,760,30
51,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,09h 47m,05:30,4.5,512,27
51,HRTC - 591,A/C Executive (2+3),21:00,10h 20m,07:20,3.0,632,41
51,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,09h 28m,06:30,4.4,912,8
51,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,09h 20m,06:45,3.2,512,32
51,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,07h 54m,05:30,4.2,887,32
51,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,09h 30m,07:30,3.9,912,7
51,HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,09h 45m,08:15,4.2,512,27
51,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,08h 00m,06:30,3.9,887,13
51,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,08h 50m,07:50,4.3,912,20
51,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,09h 25m,09:05,4.5,512,37
51,Himachal Pradesh Tourism Development Corporation (HPTDC) - 145607,AC Seater (2+2),21:00,09h 00m,06:00,4.6,1000,29
51,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:25,08h 20m,07:45,4.5,759,22
51,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08h 30m,08:00,4.5,759,8
51,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:55,09h 45m,07:40,4.5,798,9
51,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:30,09h 30m,08:00,4.8,746,2
51,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:05,10h 05m,08:10,4.6,846,7
51,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,07h 30m,07:25,3.3,763,38
51,Here Bus,Bharat Benz A/C Seater (2+2),23:45,08h 00m,07:45,3.6,942,37
51,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,09h 50m,07:10,3.9,760,3
51,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,07h 00m,06:00,3.3,729,3
51,FlixBus,Volvo A/C Seater (2+2),23:55,08h 40m,08:35,3.5,683.93,5
52,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,3.3,1424,3
52,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,04h 05m,01:20,4.2,1520,3
52,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45,03h 45m,01:30,3.0,1710,1
52,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,05h 10m,03:10,4.5,1425,5
52,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:00,03h 15m,01:15,3.0,1600,14
52,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),22:30,04h 05m,02:35,3.8,1531,4
54,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,09h 32m,04:57,4.1,512,32
54,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,09h 32m,05:12,4.1,512,37
54,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,08h 30m,06:15,4.5,512,35
54,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,07h 00m,05:00,4.0,1719,13
54,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,08h 00m,04:30,4.5,1567,13
54,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,08h 40m,05:10,4.6,1622,11
54,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08h 00m,05:30,4.8,1044,1
54,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,08h 40m,06:40,4.6,2195,8
54,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,4.0,1910,7
54,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,07h 00m,06:00,3.7,1249,19
54,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,07h 25m,04:25,3.6,1249,19
54,FlixBus,Volvo A/C Seater (2+2),21:00,09h 00m,06:00,3.5,1555.36,2
55,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,4.8,1520,3
55,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.5,1519,3
55,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08h 40m,06:40,4.5,1425,5
55,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45,07h 45m,05:30,4.0,1710,1
55,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),22:30,08h 00m,06:30,4.6,1531,4
55,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:00,07h 45m,05:45,3.8,1600,14
56,HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,13h 00m,08:00,4.1,731,34
56,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,09h 15m,05:00,4.1,633,18
56,HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,11h 36m,08:05,3.4,643,32
56,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,09h 48m,06:30,4.2,1203,27
56,HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,10h 20m,07:30,4.7,604,32
56,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,08h 30m,05:50,4.2,1068,16
56,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,10h 10m,07:50,4.5,634,34
56,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09h 45m,07:40,3.8,1173,26
56,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08h 35m,05:55,4.7,618,16
56,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08h 10m,05:55,4.7,618,24
56,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,09h 10m,06:10,4.4,569,18
56,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08h 45m,06:15,4.8,540,11
56,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,09h 10m,06:40,3.7,510,18
56,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,08h 20m,05:20,4.9,569,27
56,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,08h 20m,05:05,4.6,569,32
57,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,05h 20m,00:45,4.3,390,1
57,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,05h 30m,02:30,3.9,410,37
57,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,05h 30m,03:00,3.1,390,37
57,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,06h 10m,04:15,4.7,402,7
57,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:35,04h 20m,23:55,4.4,1282,5
57,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,04h 50m,00:50,3.7,1214,1
57,FlixBus,Volvo A/C Seater (2+2),20:40,06h 05m,02:45,4.0,1203.57,1
57,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,4.8,1424,1
57,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:40,05h 00m,00:40,3.5,1701,11
57,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:45,05h 15m,01:00,3.0,2000,2
57,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 40m,01:40,4.9,1549,1
57,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,04h 55m,01:05,5.0,1986,10
57,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,05h 00m,02:20,3.5,1628,7
57,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,4.7,1614,1
57,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,04h 40m,01:15,4.5,1492,2
57,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,04h 50m,01:30,3.1,1781,4
57,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.4,1614,4
57,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,4.5,1880,4
57,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,04h 40m,01:50,4.9,2347,8
57,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,04h 22m,01:50,4.3,1890,12
57,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 50m,02:35,5.0,1614,6
57,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,05h 00m,02:45,3.0,1350,19
57,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,3.6,1614,5
57,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:15,04h 25m,02:40,4.8,1917,16
57,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 50m,03:20,4.8,1804,12
58,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,10h 40m,05:40,4.4,637,16
58,HRTC - 1028,A/C Executive (2+3),20:15,11h 00m,07:15,3.5,673,15
59,HRTC - 549,A/C Executive (2+3),19:25,05h 15m,00:40,3.9,390,39
59,HRTC - 548,Ordinary 3+2 Non AC Seater,19:31,05h 09m,00:40,3.9,290,27
59,HRTC - 545,Ordinary 3+2 Non AC Seater,19:32,04h 48m,00:20,3.9,275,37
59,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,04h 37m,00:20,3.9,285,27
59,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,05h 05m,01:20,3.9,543,35
59,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,05h 15m,01:30,3.9,290,29
59,HRTC - 591,A/C Executive (2+3),21:00,06h 00m,03:00,2.4,400,38
59,HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,05h 27m,02:30,3.9,533,8
59,HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,05h 26m,02:40,3.9,275,36
59,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,05h 35m,03:05,3.9,290,39
59,HRTC - 577,A/C Executive (2+3),21:40,05h 00m,02:40,3.5,400,44
59,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,04h 50m,02:30,2.3,285,34
59,HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,06h 10m,04:00,3.9,533,31
59,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,05h 05m,03:50,3.9,290,37
59,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,04h 50m,04:10,2.0,548,2
59,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,06h 00m,05:40,3.1,290,29
59,Chandigarh Transport Undertaking (CTU) - 165694,HVAC Seater (2+3),18:30,05h 35m,00:05,3.8,414.3,47
59,Chandigarh Transport Undertaking (CTU) - 165698,HVAC Seater (2+3),20:00,05h 35m,01:35,3.7,414.3,47
59,Chandigarh Transport Undertaking (CTU) - 165721,HVAC Seater (2+3),21:30,05h 35m,03:05,4.0,414.3,42
59,Chandigarh Transport Undertaking (CTU) - 165727,HVAC Seater (2+3),23:30,05h 35m,05:05,3.2,414.3,43
59,FlixBus,Bharat Benz A/C Seater (2+2),18:00,06h 05m,00:05,3.1,304.46,5
59,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,06h 15m,00:15,3.0,539,7
59,NueGo,Electric A/C Seater (2+2),18:20,05h 35m,23:55,4.0,333,1
59,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:20,05h 35m,23:55,3.5,711,2
59,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,05h 00m,23:30,4.1,739,4
59,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,05h 15m,23:45,4.6,475,13
59,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,05h 40m,01:05,3.4,432,31
59,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,4.5,570,6
59,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,3.6,523,19
59,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:00,03h 21m,22:21,3.1,513,12
59,FlixBus,AC Seater (2+2),18:35,06h 15m,00:50,4.0,454.46,26
59,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,04h 30m,23:45,3.0,494,11
59,RK Holiday,A/C Seater / Sleeper (2+2),18:40,04h 40m,23:20,3.1,595,43
59,FlixBus,Volvo A/C Seater (2+2),18:45,05h 55m,00:40,4.4,533.93,13
59,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,04h 24m,23:09,3.9,428,24
59,Northern Travels,NON A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,3.0,599,31
59,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,4.4,475,20
59,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,4.2,699,37
59,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05h 45m,00:45,3.0,606,7
59,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.6,499,13
59,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05h 15m,00:15,4.4,475,14
59,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,3.5,570,7
59,Zakir Flights,Volvo A/C Semi Sleeper (2+2),19:00,05h 30m,00:30,3.1,719,31
59,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,4.5,494,30
59,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,3.1,679,29
59,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,04h 55m,01:10,4.2,485,18
59,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,4.2,494,25
59,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,05h 00m,00:30,4.2,499,14
59,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,4.0,483.04,17
59,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 25m,23:55,3.5,539,21
59,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,3.1,583,36
59,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.5,550,13
59,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 40m,01:00,3.7,396,22
59,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,05h 35m,01:35,3.3,499,39
59,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,4.8,567,14
59,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,499,21
59,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,3.1,679,36
59,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.6,475,24
59,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.4,540,16
59,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04h 30m,00:30,5.0,500,27
59,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.6,454,5
59,Malana Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,579,16
59,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 15m,01:15,4.7,570,21
59,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,4.4,475,18
59,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,05h 10m,00:55,4.7,465,14
59,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,04h 45m,00:45,3.0,500,35
59,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,4.2,499,23
59,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:05,04h 24m,00:29,4.5,472,26
59,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,04h 40m,01:40,3.8,656,26
59,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:15,04h 24m,00:39,3.9,523,23
59,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,5.0,540,27
59,FlixBus,Volvo A/C Seater (2+2),20:15,05h 45m,02:00,4.0,454.46,17
